source_concept_class,target_concept,pcornet_name,source_concept_id,concept_description,value_as_concept_id
dx origin,OD,,2000000092,Order,NULL
dx origin,BI,,2000000096,Billing,NULL
dx origin,BI,,2000000093,Billing,NULL
dx origin,BI,,2000000099,Billing,NULL
dx origin,BI,,2000000102,Billing,NULL
dx origin,BI,,2000000090,Billing,NULL
dx origin,CL,,2000000097,Claim,NULL
dx origin,CL,,2000000094,Claim,NULL
dx origin,CL,,2000000100,Claim,NULL
BP Position,03,,3013940,Supine (Diastolic),NULL
BP Position,02,,3019962,Standing (Diastolic),NULL
BP Position,01,,3034703,Sitting (Diastolic),NULL
BP Position,03,,3009395,Supine (Systolic),NULL
BP Position,02,,3035856,Standing (Systolic),NULL
BP Position,01,,3018586,Sitting (Systolic),NULL
dx origin,NI,,44814653,No information,NULL
dx origin,UN,,44814649,Unknown,NULL
dx origin,OT,,44814650,Other,NULL
dx origin,OD,,2000001280,Order,NULL
dx origin,OD,,2000001283,Order,NULL
dx origin,BI,,2000001285,Billing,NULL
dx origin,BI,,2000001282,Billing,NULL
condition type,10,,ICD10CM,ICD10CM,NULL
condition type,10,,ICD10PCS,ICD10PCS,null
condition type,11,,ICD11CM,ICD11CM,NULL
condition type,11,, ICD11PCS,ICD11PCS,null
condition type,SM,,SNOMED,SNOMED,NULL
condition type,HP,,Human Phenotype Ontology,Human Phenotype Ontology,NULL
condition type,AG,,Algorithmic,Algorithmic,NULL
condition type,NI,,NULL,NULL,NULL
condition type,UN,,Unknown,Unknown,NULL
prescribing,1,,38000177,Dispensing,NULL
prescribing,2,,38000180,Administration,NULL
prescribing,NULL,,NULL,NULL,NULL
prescribing,OT,,44814650,Other,NULL
prescribing,NI,,44814653,No information,NULL
prescribing,UN,,44814649,Unknown,NULL
death cause code,10,,ICD10,ICD10,NULL
death cause code,10,,ICD10CM,ICD10CM,NULL
death cause code,NI,,NULL,No information,NULL
death cause code,UN,,Unknown,Unknown,NULL
Result modifier,EQ,,4172703,EQUAL,NULL
Result modifier,GE,,4171755,Greater than or equal to,NULL
Result modifier,GT,,4172704,Greater than,NULL
Result modifier,LT,,4171756,Less than,NULL
Result modifier,LE,,4171754,Less than or equal to,NULL
Result modifier,NO,,[TBD],No lower limit,NULL
Result modifier,OT,,44814649,Other,NULL
Result modifier,UN,,44814653,Unkown,NULL
Result modifier,NI,,44814650,No Information,NULL
Result modifier,OT,,0,Other,
Unit,BIL,,44777660,Billion (source vocab = UCUM),NULL
Unit,CELL,,45756929,Cells (source vocab = SNOMED),NULL
Unit,DG,,9485,Decigram  (source vocab = UCUM),NULL
Unit,DL,,9486,Deciliter (source vocab = UCUM),NULL
Unit,G,,8504,Gram (source vocab = SNOMED),NULL
Unit,IU,,8718,International Units  (source vocab = UCUM),NULL
Unit,K,,8566,Thousand (source vocab = UCUM),NULL
Unit,L,,8519,Liter (source vocab = UCUM),NULL
Unit,MG,,8576,Miligram  (source vocab = UCUM),NULL
Unit,MIU,,44777577,Mili-International units (source vocab = UCUM),NULL
Unit,ML,,8587,Milliliter (source vocab = UCUM),NULL
Unit,NG,,9600,Nanogram (source vocab = UCUM),NULL
Unit,NL,,9606,Nanoliter (source vocab = UCUM),NULL
Unit,PERCENT,,8554,Percent (source vocab = UCUM),NULL
Unit,RATIO,,8523,Ratio (source vocab = UCUM),NULL
Unit,U,,8510,Units (source vocab = UCUM),NULL
Unit,UG,,9655,Microgram (source vocab = UCUM),NULL
Unit,UL,,8686,Cubic Millimeter (source vocab = UCUM),NULL
Unit,UL,,9665,Micro liter (source vocab = UCUM),NULL
Unit,OT,,44814649,Other,NULL
Unit,UN,,44814653,Unkown,NULL
Unit,NI,,44814650,No Information,NULL
Admitting source,OT,,4145666,NULL,NULL
PRO Item,PN-0001,,40764338,In general would you say your health is ,NULL
PRO Item,PN-0002,,40764339,In general would you say your quality of life is,NULL
PRO Item,PN-0003,,NULL,NULL,NULL
PRO Item,PN-0005,,NULL,NULL,NULL
PRO Item,PN-0006,,NULL,NULL,NULL
PRO Item,PN-0007,,NULL,NULL,NULL
PRO Item,PN-0008,,NULL,NULL,NULL
PRO Item,PN-0009,,NULL,NULL,NULL
PRO Item,PN-0010,,NULL,NULL,NULL
PRO Item,PN-0011,,NULL,NULL,NULL
PRO Item,PN-0012,,40764856,NULL,NULL
PRO Item,PN-0013,,2000000000,How often do you feel really sad?,NULL
PRO Item,PN-0014,,2000000001,How often do you have fun with friends?,NULL
PRO Item,PN-0015,,2000000002,How often do you feel that your parents listen to your ideas?,NULL
PRO Item,PN-0016,,40764340,In general how would you rate your physical health,NULL
PRO Item,PN-0017,,40764341,In general how would you rate your mental health including your mood and your ability to think?,NULL
PRO Item,PN-0018,,NULL,NULL,NULL
PRO Item,PN-0019,,NULL,NULL,NULL
PRO Item,PN-0020,,NULL,NULL,NULL
PRO Item,PN-0021,,NULL,NULL,NULL
PRO Response,5,,45881924,Excellent,NULL
PRO Response,4,,45884457,Very Good,NULL
PRO Response,3,,45876386,Good,NULL
PRO Response,2,,45876387,Fair,NULL
PRO Response,1,,45876751,Poor,NULL
PRO Response,1,,45876662,Never,NULL
PRO Response,2,,45876672,Rarely,NULL
PRO Response,3,,45882528,Sometimes,NULL
PRO Response,4,,45884455,Often,NULL
PRO Response,5,,45882536,Always,NULL
tobacco,NI,,4005823,No information,44814650
tobacco,UN,,4005823,Unknown,44814653
tobacco,OT,,4005823,Other,44814649
death cause code,09,,ICD9CM,ICD9CM,NULL
condition type,09,,ICD9CM,ICD9CM,NULL
condition type,09,,ICD9Proc,ICD9Proc,null
smoking,NI,,4275495,No information,44814650
smoking,UN,,4275495,Unknown,44814653
smoking,OT,,4275495,Other,44814649
tobacco type,OT,,4219336,Other,44814649
tobacco type,NI,,4219336,No information,44814650
tobacco type,UN,,4219336,Unknown,44814653
Lab name,A1C,,4548-4,Hemoglobin A1c/Hemoglobin total in blood,NULL
Lab name,CK,,2157-6,Creatine kinase total,NULL
Lab name,CK_MB,,32673-6,Creatine kinase MB,NULL
Lab name,CK_MBI,,20569-0,Creatine kinase MB/creatine kinase total,NULL
Lab name,CREATININE,,2160-0,Creatinine,NULL
Lab name,CREATININE,,5912-1,Creatinine,NULL
Lab name,HGB,,718-7,Hemoglobin,NULL
Lab name,LDL,,18262-6,Low-density lipoprotein,NULL
Lab name,LDL,,2089-1,Low-density lipoprotein,NULL
Lab name,INR,,6301-6,International normalized ratio,NULL
Lab name,TROP_I,,10839-9,Troponin I cardiac,NULL
Lab name,TROP_T_QL,,48426-1,Troponin T cardiac (qualitative),NULL
Lab name,TROP_T_QN,,48425-3,Troponin T cardiac (quantitative),NULL
Lab priority,E,,2000000059,Expedite,NULL
Lab priority,R,,2000000061,Routine,NULL
Lab priority,S,,2000000060,Stat,NULL
Lab priority,NI,,44814650,No Information,NULL
Lab priority,UN,,44814653,Unknown,NULL
Lab priority,OT,,44814649,Other,NULL
Death date impute,B,,2000000034,Both month and data imputed,NULL
Death date impute,D,,2000000035,Day imputed,NULL
Death date impute,M,,2000000036,Month imputed,NULL
Death date impute,N,,2000000037,Not imputed,NULL
Death date impute,NI,,44814650,No information,NULL
Death date impute,UN,,44814653,Unknown,NULL
Death date impute,OT,,44814649,Other,NULL
px source,OD,,38000275,Order,null
px source,BI,,44786630,Billing,null
px source,BI,,44786631,Billing,null
dispense written,Y,Yes,4188539,Yes,null
dispense written,N,No,4188540,No,null
dispense written,NI,No information,44814650,No Information,null
dispense written,UN,Unknown,44814653,Unknown,null
dispense written,OT,Other,44814649,Other,null
Encounter type,OA,,2000000469,Outpatient Non Physician (OP-Non Physician) In person Outpatient Visits visits where the patient was NOT seen by a physician,
immunization_type,CX,CVX,CVX,CVX,
immunization_type,ND,NDC,NDC,NDC,
immunization_type,NI,No information,44814650,no information,
immunization_type,UN,unknown,44814653,unknown,
immunization_type,OT,other,44814649,other,
vital_source,PR,Patient reported value,44818704,Patient reported value,
vital_source,HD,Healthcare device direct feed,2000000032,Healthcare device direct feed,
vital_source,HC,Healthcare delivery setting,2000000033,Healthcare delivery setting,
vital_source,DR,Derived value,45754907,Derived value,
vx_manufacturer_source,AB,Abbott Laboratories,,,
vx_manufacturer_source,ACA,Acambis,,,
vx_manufacturer_source,AD,Adams Laboratories,,,
vx_manufacturer_source,ALP,Alpha Therapeutic Corporation,,,
vx_manufacturer_source,AR,Armour,,,
vx_manufacturer_source,AVB,Aventis Behring,,,
vx_manufacturer_source,AVI,Aviron,,,
vx_manufacturer_source,BA,Baxter Healthcare Corporation-inactive,,,
vx_manufacturer_source,BAH,Baxter Healthcare Corporation,,,
vx_manufacturer_source,BAY,Bayer Corporation,,,
vx_manufacturer_source,BP,Berna Products,,,
vx_manufacturer_source,BPC,Berna Products Corporation,,,
vx_manufacturer_source,BTP,Biotest Pharmaceuticals Corporation,,,
vx_manufacturer_source,MIP,Emergent BioSolutions,,,
vx_manufacturer_source,CSL,bioCSL,,,
vx_manufacturer_source,CNJ,Cangene Corporation,,,
vx_manufacturer_source,CMP,Celltech Medeva Pharmaceuticals,,,
vx_manufacturer_source,CEN,Centeon,,,
vx_manufacturer_source,CHI,Chiron Corporation,,,
vx_manufacturer_source,CON,Connaught,,,
vx_manufacturer_source,DVC,DynPort Vaccine Company,,,
vx_manufacturer_source,EVN,Evans Medical Limited,,,
vx_manufacturer_source,GEO,GeoVax Labs,,,
vx_manufacturer_source,SKB,GlaxoSmithKline,,,
vx_manufacturer_source,GRE,Greer Laboratories,,,
vx_manufacturer_source,IAG,Immuno International AG,,,
vx_manufacturer_source,IUS,Immuno-U.S,,,
vx_manufacturer_source,INT,Intercell Biomedical,,,
vx_manufacturer_source,KGC,Korea Green Cross Corporation,,,
vx_manufacturer_source,LED,Lederle,,,
vx_manufacturer_source,MBL,Massachusetts Biologic Laboratories,,,
vx_manufacturer_source,MA,Massachusetts Public Health Biologic Laboratories,,,
vx_manufacturer_source,MED,MedImmune,,,
vx_manufacturer_source,MSD,Merck,,,
vx_manufacturer_source,IM,Merieux,,,
vx_manufacturer_source,MIL,Miles,,,
vx_manufacturer_source,NAB,NABI,,,
vx_manufacturer_source,NYB,New York Blood Center,,,
vx_manufacturer_source,NAV,North American Vaccine,,,
vx_manufacturer_source,NOV,Novartis Pharmaceutical Corporation,,,
vx_manufacturer_source,NVX,Novavax,,,
vx_manufacturer_source,OTC,Organon Teknika Corporation,,,
vx_manufacturer_source,ORT,Ortho-clinical Diagnostics,,,
specimen_source,BONE,,Bone|,,
vx_manufacturer_source,PD,Parkedale Pharmaceuticals,,,
vx_manufacturer_source,PWJ,PowderJect Pharmaceuticals,,,
vx_manufacturer_source,PRX,Praxis Biologics,,,
vx_manufacturer_source,JPN,The Research Foundation for Microbial Diseases of Osaka University (BIKEN),,,
vx_manufacturer_source,PMC,Sanofi Pasteur,,,
vx_manufacturer_source,SCL,Sclavo,,,
vx_manufacturer_source,SI,Swiss Serum and Vaccine Inst,,,
vx_manufacturer_source,TAL,Talecris Biotherapeutics,,,
vx_manufacturer_source,USA,United States Army Medical Research and Material Command,,,
vx_manufacturer_source,VXG,VaxGen,,,
vx_manufacturer_source,WA,Wyeth Ayerst,,,
vx_manufacturer_source,WAL,Wyeth,,,
vx_manufacturer_source,ZLB,ZLB Behring,,,
vx_manufacturer_source,OTH,Other manufacturer,,,
vx_manufacturer_source,UNK,Unknown manufacturer,,,
vx_manufacturer_source,AKR,Akorn,,,
vx_manufacturer_source,PFR,Pfizer,,,
vx_manufacturer_source,BRR,Barr Laboratories,,,
vx_manufacturer_source,JNJ,Johnson and Johnson,,,
vx_manufacturer_source,PSC,Protein Sciences,,,
vx_manufacturer_source,IDB,ID Biomedical,,,
vx_manufacturer_source,GRF,Grifols,,,
vx_manufacturer_source,CRU,Crucell,,,
vx_manufacturer_source,KED,Kedrion Biopharma,,,
vx_manufacturer_source,PAX,PaxVax,,,
vx_manufacturer_source,MCM,MCM Vaccine Company,,,
vx_manufacturer_source,SEQ,Seqirus,,,
vx_manufacturer_source,VAL,Valneva,,,
vx_manufacturer_source,DYN,Dynaport,,,
vx_manufacturer_source,DVX,Dynavax,,,
vx_manufacturer_source,DSI,Dispensing Solutions,,,
vx_manufacturer_source,REB,Rebel Distributors,,,
vx_manufacturer_source,VET,Vetter Pharma Fertigung GmbH KG,,,
address_state,AL,AL=Alabama,,,
address_state,AK,AK=Alaska,,,
address_state,AS,AS=American Samoa,,,
address_state,AZ,AZ=Arizona,,,
address_state,AR,AR=Arkansas,,,
address_state,CA,CA=California,,,
address_state,CO,CO=Colorado,,,
address_state,CT,CT=Connecticut,,,
address_state,DE,DE=Delaware,,,
address_state,DC,DC=District of Columbia,,,
address_state,FM,FM=Federated States of Micronesia,,,
address_state,FL,FL=Florida,,,
address_state,GA,GA=Georiga,,,
address_state,GU,GU=Guam,,,
address_state,HI,HI=Hawaii,,,
address_state,ID,ID=Idaho,,,
address_state,IL,IL=Illinois,,,
address_state,IN,IN=Indiana,,,
address_state,IA,IA=Iowa,,,
address_state,KS,KS=Kansas,,,
address_state,KY,KY=Kentucky,,,
address_state,LA,LA=Louisiana,,,
address_state,ME,ME=Maine,,,
address_state,MH,MH=Marshall Islands,,,
address_state,MD,MD=Maryland,,,
address_state,MA,MA=Massachusetts,,,
address_state,MI,MI=Michigan,,,
address_state,MN,MN=Minnesota,,,
address_state,MS,MS=Mississippi,,,
address_state,MO,MO=Missouri,,,
address_state,MT,MT=Montana,,,
address_state,NE,NE=Nebraska,,,
address_state,NV,NV=Nevada,,,
address_state,NH,NH=New Hampshire,,,
address_state,NJ,NJ=New Jersey,,,
address_state,NM,NM=New Mexico,,,
address_state,NY,NY=New York,,,
address_state,NC,NC=North Carolina,,,
address_state,ND,ND=North Dakota,,,
address_state,MP,MP=Northern Mariana Islands,,,
address_state,OH,OH=Ohio,,,
address_state,OK,OK=Oklahoma,,,
address_state,OR,OR=Oregon,,,
address_state,PW,PW=Palau,,,
address_state,PA,PA=Pennsylvania,,,
address_state,PR,PR=Puerto Rico,,,
address_state,RI,RI=Rhode Island,,,
address_state,SC,SC=South Carolina,,,
address_state,SD,SD=South Dakota,,,
address_state,TN,TN=Tennessee,,,
address_state,TX,TX=Texas,,,
address_state,UT,UT=Utah,,,
address_state,VT,VT=Vermont,,,
address_state,VI,VI=Virgin Islands,,,
address_state,VA,VA=Virginia,,,
address_state,WA,WA=Washington,,,
address_state,WV,WV=West Virginia,,,
address_state,WI,WI=Wisconsin,,,
address_state,WY,WY=Wyoming,,,
address_state,NI,NI=No  information,,,
address_state,UN,UN=Unknown,,,
address_state,OT,OT=Other,,,
datamart_name,St. Louis Children's,site name,stlouis,stlouis,
datamart_id,C7STLCH,site name,stlouis,stlouis,
datamart_name,Seattle Children's,site name,seattle,seattle,
datamart_id,C7SEACH,site name,seattle,seattle,
datamart_name,Nationwide Children,site name,nationwide,nationwide,
datamart_id,C7NCH,site name,nationwide,nationwide,
datamart_name,Nemours Children's,site name,nemours,nemours,
datamart_id,C7NEMCHS,site name,nemours,nemours,
datamart_name,Children's Colorado,site name,colorado,colorado,
datamart_id,C7CHCO,site name,colorado,colorado,
datamart_name,Children's Phila,site name,chop,chop,
datamart_id,C7CHOP,site name,chop,chop,
datamart_name,Stanford Childrens,site name,stanford,stanford,
datamart_id,C7STAN,site name,stanford,stanford,
datamart_name,Lurie Children's,site name,lurie,lurie,
datamart_id,C7LC,site name,lurie,lurie,
datamart_name,Cincinnati Childrens,site name,cchmc,cchmc,
datamart_id,C7CCHMC,site name,cchmc,cchmc,
address_preferred,N,No,4188540,No,
address_preferred,Y,YES,4188539,Yes,
Provider Specialty,207Q00000X,Family Medicine,38003851,Family Practice,
Provider Specialty,2080P0202X,Pediatrics Pediatric Cardiology,38004451,Pediatric Cardiology,
Dose unit,g/h,gram per hour,44777594,gram per hour,null
Route,INTRAVENTRICULAR_CARDIAC,Intraventricular route - cardiac (qualifier value),4222259,Intraventricular cardiac,null
imm_body_site,NI,No information,0,No matching concept,
imm_body_site,LG ,left gluteus medius,4027736,Structure of tendon of gluteus medius,
imm_body_site,RT ,right thigh,4047782,Thigh part,
imm_body_site,RT ,right thigh,4052988,Entire right knee,
imm_body_site,LT ,left thigh,4053131,Entire left knee,
imm_body_site,LVL ,left vastus lateralis,4079043,Tendon of vastus lateralis,
imm_body_site,RVL ,right vastus lateralis,4110066,Entire vastus lateralis muscle,
imm_body_site,RT ,right thigh,4138674,Structure of right lower leg,
imm_body_site,LT ,left thigh,4178033,Entire knee region,
imm_body_site,LUA ,left upper arm,4218134,Entire left upper arm,
imm_body_site,RUA ,right upper arm,4241715,Entire right upper arm,
imm_body_site,LD ,left deltoid,4280741,Structure of deltoid bursa,
imm_body_site,RMFA,right mid forearm,4284053,Entire right forearm,
imm_body_site,LMFA ,left mid forearm,4284054,Entire left forearm,
imm_body_site,OT,other,4307655,Structure of oral region of face,
imm_body_site,RT ,right thigh,4309933,Entire left lower leg,
imm_body_site,RG,right gluteus medius,4321392,Accessory gluteal muscle,
imm_body_site,UN,unknown,4336375,Topography unknown,
imm_body_site,LG ,left gluteus medius,35632280,Structure of tendon of left gluteal region,
imm_body_site,RG ,right gluteus medius,35632281,Structure of tendon of right gluteal region,
imm_body_site,LT ,left thigh,35632380,Structure of lateral surface of right thigh,
imm_body_site,LT,left thigh,36696002,Structure of subcutaneous tissue of left upper extremity,
imm_body_site,RT,right thigh,36696003,Structure of subcutaneous tissue of right upper extremity,
imm_body_site,BU ,buttock,37109983,Structure of right buttock,
imm_body_site,BU ,buttock,37119042,Structure of left buttock,
imm_body_site,RT ,right thigh,42537914,Structure of right quadriceps tendon,
imm_body_site,LT ,left thigh,42537915,Structure of left quadriceps tendon,
imm_body_site,LT ,left thigh,42538488,Structure of left quadriceps femoris muscle,
imm_body_site,RT ,right thigh,42538489,Structure of right quadriceps femoris muscle,
imm_body_site,RT ,right thigh,42538515,Structure of tendon of anterior thigh muscle of right lower limb,
imm_body_site,LT ,left thigh,42539345,Structure of tendon of anterior thigh muscle of left lower limb,
imm_body_site,BN ,bilateral nares,44516269,Nasal sinus NEC,
imm_body_site,RT,right thigh,44516526,Quadriceps,
imm_body_site,LUA ,left upper arm,44517186,Upper arm NEC,
imm_body_site,RUFA ,right upper forearm,44517187,Forearm NEC,
imm_body_site,LLAQ ,left lower abd quadrant,45912254,Left lower quadrant of abdomen,
imm_body_site,OT,other,45921862,Oral cavity,
imm_body_site,RUAQ ,right abd quadrant,45933908,Right upper quadrant of abdomen,
imm_body_site,LUAQ ,left upper abd quadrant,45955947,Left upper quadrant of abdomen,
imm_body_site,RLAQ,right lower abd quadrant,45955948,Right lower quadrant of abdomen,
imm_body_site,BN ,bilateral nares,46233552,Nose,
imm_body_site,BU ,BU=buttock,46233618,Arm region,
imm_body_site,RT ,right thigh,46233619,Leg region,
imm_body_site,RUA,right upper arm,4274743,Right upper arm structure,
imm_body_site,RH,right hand,4302584,structure of right hand,
specimen_loinc,PPP,,5902-2,,
imm_body_site,BU,buttock,4180330,buttock,
imm_body_site,REJ,right external juglar,36695683,Structure of right internal jugular vein,
imm_body_site,RF,right foot,4298982,structure of right foot,
imm_body_site,LD,left deltoid,35632108,Left Deltoid,
imm_body_site,LG,left gluteus medius,44516524,Left upper quad. gluteus,
imm_body_site,LLAQ,left lower abd quadrant,4285903,left lower quad abdomen,
imm_body_site,LLFA,left lower forearm,4283512,left lower forearm,
specimen_loinc,URINE_SED,,12248-1,,
imm_body_site,LA,left arm,46233636,left arm,
imm_body_site,LT,left thigh,4264018,left thigh,
imm_body_site,LUA,left upper arm,4283159,Left Upper Arm,
imm_body_site,LUAQ,left upper abd quadrant,4314121,,
imm_body_site,RA,right arm,44517192,right arm,
imm_body_site,RD,right deltoid,35632107,right deltoid,
imm_body_site,RLAQ,right lower abd quadrant,4174976,Right lower quad. abdomen,
imm_body_site,RLFA,right lower forearm,4271843,Right Lower Forearm,
imm_body_site,RT,right thigh,4008238,Right Thigh,
imm_body_site,RUAQ,right abd quadrant,4196689,Right upper quad. abdomen,
imm_body_site,RVL,right vastus lateralis,4031702,Right vastus lateralis,
imm_body_site,OT,Other,44814649,other,
imm_body_site,UN,unknown,44814653,unknown,
imm_body_site,NI,No information,44814650,no information,
specimen_source,URINE,,U Direct Cath|,,
Specimen concept,URINE,,40489838,Urine specimen obtained via indwelling urinary catheter,
Specimen concept,TISSUE,,44792613,Products of ectopic pregnancy tissue specimen,
specimen_source,SKIN,,Decubitus,,
Specimen concept,SPECIMEN,,4046848,Specimen from pleura obtained by percutaneous needle biopsy,
Specimen concept,BODY_FLD,,46270176,Body fluid specimen obtained via cystostomy tube,
